"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","UNEMP","MEN","PC_LF","A","2000",6.0507,
"GBR","UNEMP","MEN","PC_LF","A","2001",5.537671,
"GBR","UNEMP","MEN","PC_LF","A","2002",5.658295,
"GBR","UNEMP","MEN","PC_LF","A","2003",5.508515,"B"
"GBR","UNEMP","MEN","PC_LF","A","2004",5.069817,"B"
"GBR","UNEMP","MEN","PC_LF","A","2005",5.137545,
"GBR","UNEMP","MEN","PC_LF","A","2006",5.6927,"B"
"GBR","UNEMP","MEN","PC_LF","A","2007",5.518339,"B"
"GBR","UNEMP","MEN","PC_LF","A","2008",6.061304,
"GBR","UNEMP","MEN","PC_LF","A","2009",8.494448,
"GBR","UNEMP","MEN","PC_LF","A","2010",8.572594,
"GBR","UNEMP","MEN","PC_LF","A","2011",8.638308,
"GBR","UNEMP","MEN","PC_LF","A","2012",8.316888,
"GBR","UNEMP","MEN","PC_LF","A","2013",7.948629,
"GBR","UNEMP","MEN","PC_LF","A","2014",6.363438,
"GBR","UNEMP","MEN","PC_LF","A","2015",5.455402,
"GBR","UNEMP","MEN","PC_LF","A","2016",4.923618,
"GBR","UNEMP","MEN","PC_LF","A","2017",4.431983,
"GBR","UNEMP","MEN","PC_LF","A","2018",4.045242,
"EST","UNEMP","MEN","PC_LF","A","2000",15.86457,
"EST","UNEMP","MEN","PC_LF","A","2001",13.78614,
"EST","UNEMP","MEN","PC_LF","A","2002",12.34144,
"EST","UNEMP","MEN","PC_LF","A","2003",10.80498,
"EST","UNEMP","MEN","PC_LF","A","2004",11.12301,"B"
"EST","UNEMP","MEN","PC_LF","A","2005",9.165821,
"EST","UNEMP","MEN","PC_LF","A","2006",6.23525,
"EST","UNEMP","MEN","PC_LF","A","2007",5.382128,
"EST","UNEMP","MEN","PC_LF","A","2008",5.741619,
"EST","UNEMP","MEN","PC_LF","A","2009",16.67003,
"EST","UNEMP","MEN","PC_LF","A","2010",19.3013,
"EST","UNEMP","MEN","PC_LF","A","2011",13.06606,
"EST","UNEMP","MEN","PC_LF","A","2012",10.9258,
"EST","UNEMP","MEN","PC_LF","A","2013",9.094857,
"EST","UNEMP","MEN","PC_LF","A","2014",7.852596,
"EST","UNEMP","MEN","PC_LF","A","2015",6.248457,
"EST","UNEMP","MEN","PC_LF","A","2016",7.419362,
"EST","UNEMP","MEN","PC_LF","A","2017",6.189919,
"EST","UNEMP","MEN","PC_LF","A","2018",5.422224,
"SVN","UNEMP","MEN","PC_LF","A","1999",7.190119,
"SVN","UNEMP","MEN","PC_LF","A","2000",6.462303,
"SVN","UNEMP","MEN","PC_LF","A","2001",5.650595,
"SVN","UNEMP","MEN","PC_LF","A","2002",5.894929,
"SVN","UNEMP","MEN","PC_LF","A","2003",6.329237,
"SVN","UNEMP","MEN","PC_LF","A","2004",5.85496,"B"
"SVN","UNEMP","MEN","PC_LF","A","2005",6.054897,
"SVN","UNEMP","MEN","PC_LF","A","2006",4.892113,
"SVN","UNEMP","MEN","PC_LF","A","2007",3.970094,
"SVN","UNEMP","MEN","PC_LF","A","2008",3.994821,
"SVN","UNEMP","MEN","PC_LF","A","2009",5.898772,
"SVN","UNEMP","MEN","PC_LF","A","2010",7.414741,
"SVN","UNEMP","MEN","PC_LF","A","2011",8.161778,
"SVN","UNEMP","MEN","PC_LF","A","2012",8.387192,
"SVN","UNEMP","MEN","PC_LF","A","2013",9.422112,
"SVN","UNEMP","MEN","PC_LF","A","2014",8.922187,
"SVN","UNEMP","MEN","PC_LF","A","2015",8.055996,
"SVN","UNEMP","MEN","PC_LF","A","2016",7.491035,
"SVN","UNEMP","MEN","PC_LF","A","2017",5.779647,
"SVN","UNEMP","MEN","PC_LF","A","2018",4.605018,
"OECD","UNEMP","MEN","PC_LF","A","2005",6.29275,"E"
"OECD","UNEMP","MEN","PC_LF","A","2006",5.799663,"B"
"OECD","UNEMP","MEN","PC_LF","A","2007",5.388323,"B"
"OECD","UNEMP","MEN","PC_LF","A","2008",5.847358,"B"
"OECD","UNEMP","MEN","PC_LF","A","2009",8.422961,"B"
"OECD","UNEMP","MEN","PC_LF","A","2010",8.524396,"B"
"OECD","UNEMP","MEN","PC_LF","A","2011",7.942631,"B"
"OECD","UNEMP","MEN","PC_LF","A","2012",7.864133,
